time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-12-05T10:42:21.280Z,-22.3437,169.2593,10,5,mb,,99,2.597,1.07,us,us1000i2pr,2019-02-16T19:52:23.040Z,"167km ESE of Tadine, New Caledonia",earthquake,7.6,1.9,0.066,72,reviewed,us,us
2018-12-05T10:19:09.280Z,-22.2159,169.5748,10,5,mb,,113,2.892,0.57,us,us1000i2pa,2019-02-16T19:52:22.040Z,"189km ESE of Tadine, New Caledonia",earthquake,6.1,1.9,0.059,93,reviewed,us,us
2018-12-05T10:14:29.390Z,-22.1881,169.3257,10,5.3,mb,,107,2.663,0.48,us,us1000i2p3,2019-02-16T19:52:22.040Z,"164km ESE of Tadine, New Caledonia",earthquake,10.6,1.8,0.057,102,reviewed,us,us
2018-12-05T10:13:37.890Z,-22.0926,169.3559,10,5.1,mb,,100,2.697,0.66,us,us1000i2nv,2019-02-16T19:52:22.040Z,"163km ESE of Tadine, New Caledonia",earthquake,9.9,1.8,0.049,136,reviewed,us,us
2018-12-05T08:32:40.480Z,-21.7259,168.6138,10,5.2,mb,,57,2.044,0.95,us,us1000i2ls,2019-02-16T19:52:22.040Z,"78km ESE of Tadine, New Caledonia",earthquake,8.9,1.7,0.051,124,reviewed,us,us
2018-12-05T08:20:32.360Z,-22.134,169.4198,10,5.2,mb,,96,2.753,1,us,us1000i2lf,2019-02-16T19:52:22.040Z,"171km ESE of Tadine, New Caledonia",earthquake,9.1,1.8,0.06,91,reviewed,us,us
2018-12-05T08:13:53.280Z,4.3505,126.1567,71.75,5,mb,,68,2.761,1.09,us,us1000i2l9,2019-02-16T19:52:22.040Z,"139km SSE of Sarangani, Philippines",earthquake,7.7,6.1,0.049,135,reviewed,us,us
2018-12-05T08:09:31.330Z,-21.942,169.2364,10,5.2,mb,,58,2.594,0.57,us,us1000i2lc,2019-02-16T19:52:22.040Z,"146km ESE of Tadine, New Caledonia",earthquake,13.1,1.8,0.062,86,reviewed,us,us
2018-12-05T08:08:23.240Z,-22.0041,169.3066,10,5,mb,,111,2.656,0.92,us,us1000i2la,2019-02-16T19:52:22.040Z,"155km ESE of Tadine, New Caledonia",earthquake,11.8,1.9,0.068,69,reviewed,us,us
2018-12-05T08:01:28.720Z,-22.1517,169.2078,10,5.2,mb,,90,2.556,1.13,us,us1000i2l0,2019-02-16T19:52:21.040Z,"152km ESE of Tadine, New Caledonia",earthquake,8,1.1,0.053,117,reviewed,us,us
2018-12-05T07:46:41.600Z,-21.6791,168.8473,10,5.2,mb,,38,2.266,0.73,us,us1000i2kr,2019-02-16T19:52:21.040Z,"100km E of Tadine, New Caledonia",earthquake,9.9,1.8,0.057,100,reviewed,us,us
2018-12-05T07:45:38.670Z,-22.4034,169.4588,10,5.2,mb,,92,2.783,1.19,us,us1000i2kq,2019-02-16T19:52:21.040Z,"188km ESE of Tadine, New Caledonia",earthquake,5.4,1.7,0.06,92,reviewed,us,us
2018-12-05T06:43:04.130Z,-22.0629,169.7331,10,6.6,mww,,31,2.679,0.97,us,us1000i2k0,2019-02-16T19:52:21.040Z,"199km ESE of Tadine, New Caledonia",earthquake,7.9,1.8,0.044,50,reviewed,us,us
2018-12-05T05:53:06.060Z,-22.4076,169.6211,10,5.3,mb,,78,2.933,0.89,us,us1000i2je,2019-02-16T19:52:21.040Z,"203km ESE of Tadine, New Caledonia",earthquake,8.5,1.8,0.047,149,reviewed,us,us
2018-12-05T04:54:24.190Z,-22.1868,169.7479,10,5.3,mb,,104,3.053,0.97,us,us1000i2il,2019-02-16T19:52:21.040Z,"205km ESE of Tadine, New Caledonia",earthquake,10.5,1.8,0.06,92,reviewed,us,us
2018-12-05T04:52:56.890Z,-21.8468,169.4608,10,5.2,mb,,116,2.809,0.56,us,us2000isr0,2019-02-16T19:52:21.040Z,"166km ESE of Tadine, New Caledonia",earthquake,7.3,1.9,0.12,23,reviewed,us,us
2018-12-05T04:50:21.300Z,-21.9278,169.2041,10,5.3,mb,,106,2.577,0.89,us,us1000i2if,2019-02-16T19:52:21.040Z,"142km ESE of Tadine, New Caledonia",earthquake,13.1,1.9,0.068,72,reviewed,us,us
2018-12-05T04:48:56.110Z,-21.5695,169.5659,10,5.1,mb,,95,2.943,0.94,us,us2000isqx,2019-02-16T19:52:21.040Z,"174km E of Tadine, New Caledonia",earthquake,11.4,1.9,0.18,10,reviewed,us,us
2018-12-05T04:43:46.090Z,-22.0551,169.4498,10,5.3,mb,,109,2.788,0.86,us,us2000isqz,2019-02-16T19:52:21.040Z,"171km ESE of Tadine, New Caledonia",earthquake,12.8,1.9,0.144,16,reviewed,us,us
2018-12-05T04:41:56.300Z,-21.7205,169.2046,10,5.8,mb,,95,2.587,0.64,us,us1000i2hk,2019-02-16T19:52:21.040Z,"138km E of Tadine, New Caledonia",earthquake,11.7,1.8,0.06,99,reviewed,us,us
2018-12-05T04:35:10.800Z,-21.9944,169.2763,10,5.5,mb,,95,2.629,0.38,us,us2000isqv,2019-02-16T19:52:21.040Z,"152km ESE of Tadine, New Caledonia",earthquake,7.6,1.9,0.126,22,reviewed,us,us
2018-12-05T04:31:23.740Z,-21.9051,169.4844,10,5.7,mb,,65,2.826,0.7,us,us1000i2i1,2019-02-16T19:52:20.040Z,"170km ESE of Tadine, New Caledonia",earthquake,9.5,1.9,0.069,74,reviewed,us,us
2018-12-05T04:30:24.480Z,-21.8427,169.147,10,5.9,mb,,58,2.519,0.75,us,us1000i2h5,2019-02-16T19:52:20.040Z,"134km ESE of Tadine, New Caledonia",earthquake,7,1.6,0.05,147,reviewed,us,us
2018-12-05T04:28:43.360Z,-21.6078,169.4388,10,5.9,mb,,75,2.82,0.72,us,us1000i2hh,2019-02-16T19:52:20.040Z,"161km E of Tadine, New Caledonia",earthquake,12.5,1.9,0.076,64,reviewed,us,us
2018-12-05T04:18:08.420Z,-21.9496,169.4266,10,7.5,mww,,18,2.405,0.74,us,us1000i2gt,2019-02-16T19:52:20.040Z,"165km ESE of Tadine, New Caledonia",earthquake,5.1,1.5,0.047,44,reviewed,us,us
2018-12-05T04:14:36.490Z,-22.0161,169.3495,10,6.3,mb,,19,2.696,0.73,us,us1000i2gr,2019-02-16T19:52:20.040Z,"160km ESE of Tadine, New Caledonia",earthquake,7.4,1.7,0.035,317,reviewed,us,us
2018-12-04T22:29:59.810Z,0.3226,97.1598,10,5.1,mb,,42,1.059,0.65,us,us1000i2ac,2019-02-16T19:52:20.040Z,"239km SW of Sibolga, Indonesia",earthquake,6.5,1.8,0.065,78,reviewed,us,us
2018-12-04T14:22:54.490Z,19.5466,144.5567,10,5.1,mb,,54,7.823,0.73,us,us1000i1xf,2019-02-16T19:52:19.040Z,"115km SSW of Farallon de Pajaros, Northern Mariana Islands",earthquake,11.1,1.8,0.038,225,reviewed,us,us
2018-12-04T06:52:58.300Z,2.3784,126.8469,36.76,5.5,mww,,23,1.678,1.26,us,us1000i1qd,2019-02-16T19:52:18.040Z,"147km WNW of Tobelo, Indonesia",earthquake,6.8,4.6,0.066,22,reviewed,us,us
2018-12-04T06:20:28.770Z,-56.2383,-124.1048,10,5.6,mww,,113,33.943,1.27,us,us1000i1xx,2019-02-16T19:52:18.040Z,"Southern East Pacific Rise",earthquake,9.1,1.8,0.066,22,reviewed,us,us
2018-12-04T04:50:26.190Z,-54.1723,-2.0931,10,5,mb,,94,17.57,0.77,us,us1000i1s1,2019-02-16T19:52:18.040Z,"Southern Mid-Atlantic Ridge",earthquake,12.1,1.9,0.089,40,reviewed,us,us
2018-12-03T21:24:21.070Z,-22.7294,-174.7066,10,5.1,mb,,85,5.759,0.91,us,us1000i1f1,2019-02-16T19:52:17.040Z,"156km S of `Ohonua, Tonga",earthquake,4.2,1.8,0.08,50,reviewed,us,us
2018-12-03T20:09:55.880Z,-6.3969,147.4242,63,5,mb,,49,2.999,0.81,us,us1000i1cj,2019-02-16T19:52:17.040Z,"54km WNW of Finschhafen, Papua New Guinea",earthquake,7.8,6.5,0.082,47,reviewed,us,us
2018-12-03T20:05:45.510Z,-0.4745,67.2943,10,5.4,mww,,51,8.599,1.3,us,us1000i1cg,2019-02-16T19:52:17.040Z,"Carlsberg Ridge",earthquake,8.3,1.7,0.052,36,reviewed,us,us
2018-12-03T14:00:07.530Z,-7.3617,128.7477,131,5.5,mww,,29,2.602,0.9,us,us1000i16h,2019-02-16T19:52:16.040Z,"290km WNW of Saumlaki, Indonesia",earthquake,6.9,1.9,0.041,57,reviewed,us,us
2018-12-02T23:13:53.280Z,-52.571,17.9976,10,5.5,mww,,21,20.211,0.9,us,us1000i0t9,2019-02-09T19:02:21.040Z,"Southwest of Africa",earthquake,9,1.6,0.06,27,reviewed,us,us
2018-12-02T22:32:47.940Z,-21.2525,171.4529,10,5.5,mww,,80,4.73,0.96,us,us1000i0sc,2019-02-09T19:02:21.040Z,"141km NNW of Ile Hunter, New Caledonia",earthquake,7.9,1.8,0.047,44,reviewed,us,us
2018-12-02T15:04:59.450Z,-54.7627,18.4983,10,5.4,mww,,40,19.289,0.81,us,us1000i0id,2019-02-09T19:02:21.040Z,"Southwest of Africa",earthquake,6,1.8,0.06,27,reviewed,us,us
2018-12-02T11:11:47.790Z,-22.1537,170.7263,10,5,mb,,229,3.961,0.84,us,us1000i46c,2019-02-09T19:02:23.040Z,"139km W of Ile Hunter, New Caledonia",earthquake,11.6,1.8,0.115,24,reviewed,us,us
2018-12-02T11:08:43.500Z,-22.0863,170.4769,10,5.2,mww,,97,3.734,0.98,us,us1000i0ez,2019-02-09T19:02:20.040Z,"165km WNW of Ile Hunter, New Caledonia",earthquake,8.5,1.3,0.075,17,reviewed,us,us
2018-12-01T23:55:24.630Z,-33.9216,-72.401,10,5.5,mww,,47,0.706,0.8,us,us1000i02j,2019-02-16T23:50:50.292Z,"80km WSW of San Antonio, Chile",earthquake,3.2,1.5,0.052,35,reviewed,us,us
2018-12-01T18:24:06.350Z,-19.1949,-172.804,10,5,mb,,79,2.722,0.91,us,us1000hzu1,2019-02-09T19:02:18.040Z,"138km ESE of Neiafu, Tonga",earthquake,8.1,1.8,0.083,48,reviewed,us,us
2018-12-01T13:27:21.080Z,-7.3841,128.7065,136,6.4,mww,,20,2.637,0.93,us,us1000hzjp,2019-02-09T19:02:17.040Z,"294km WNW of Saumlaki, Indonesia",earthquake,7.2,1.9,0.043,52,reviewed,us,us
2018-12-01T12:42:14.810Z,-54.2114,-2.1688,10,5.3,mww,,54,17.53,0.76,us,us1000hzit,2019-02-09T19:02:17.040Z,"Southern Mid-Atlantic Ridge",earthquake,12.3,1.8,0.089,12,reviewed,us,us
2018-12-01T07:57:22.619Z,61.3548,-149.9913,42.9,5.2,ml,,,,0.95,ak,ak20421831,2019-02-09T19:02:08.040Z,"15km NNW of Anchorage, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-12-01T07:07:37.990Z,61.4833,-149.9362,51.3,5,ml,,,,0.48,ak,ak20421672,2019-02-09T19:02:08.040Z,"4km SSE of Big Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-12-01T05:49:16.270Z,-20.9517,-178.6167,562.42,5,mb,,39,4.479,0.82,us,us1000hz9x,2019-02-09T19:02:15.040Z,"34km SSE of Ndoi Island, Fiji",earthquake,10.5,7.6,0.055,104,reviewed,us,us
2018-11-30T20:26:55.425Z,61.384,-150.0795,37.7,5,ml,,,,0.75,ak,ak20420230,2019-02-09T19:02:08.040Z,"16km SSW of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-11-30T18:00:06.570Z,61.459,-149.9541,40.2,5.2,mww,,,,0.74,us,us1000hyge,2019-02-09T19:02:08.040Z,"6km S of Big Lake, Alaska",earthquake,2.8,4.7,0.127,6,reviewed,ak,us
2018-11-30T17:35:37.222Z,61.2822,-149.9571,40.8,5.7,ml,,,,0.54,ak,ak20419042,2019-02-09T21:51:40.237Z,"7km NNW of Anchorage, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-30T17:29:29.330Z,61.3464,-149.9552,46.7,7,mww,,,,1.04,ak,ak20419010,2019-02-13T19:54:38.623Z,"14km NNW of Anchorage, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-30T05:46:08.570Z,-18.4922,-173.9323,10,5.2,mb,,88,3.838,0.64,us,us1000hy7u,2019-02-09T19:02:12.040Z,"18km NNE of Neiafu, Tonga",earthquake,10.2,1.9,0.06,90,reviewed,us,us
2018-11-29T20:42:05.420Z,-8.7025,109.7932,89.24,5,mb,,114,1.066,1.2,us,us1000hy1r,2019-02-09T19:02:11.040Z,"98km SSW of Srandakan, Indonesia",earthquake,3.1,6.1,0.07,65,reviewed,us,us
2018-11-29T20:21:44.660Z,0.2267,96.9976,9.87,5.8,mww,,30,1.216,0.75,us,us1000hy0k,2019-02-09T19:02:11.040Z,"258km SSE of Sinabang, Indonesia",earthquake,7.5,3,0.05,38,reviewed,us,us
2018-11-29T02:33:54.040Z,-13.5645,-111.4342,10,5,mb,,116,33.436,0.79,us,us1000hxrb,2019-02-09T19:02:11.040Z,"Central East Pacific Rise",earthquake,14.7,1.9,0.041,189,reviewed,us,us
2018-11-28T20:43:04.340Z,-4.3732,153.0043,10,5.1,mb,,78,0.857,0.79,us,us1000hxl7,2019-02-09T19:02:11.040Z,"10km NNW of Taron, Papua New Guinea",earthquake,7.7,1.9,0.119,23,reviewed,us,us
2018-11-28T10:17:06.970Z,27.1986,96.9185,11,5.4,mww,,18,3.783,0.83,us,us1000hxdh,2019-02-09T19:02:11.040Z,"108km SE of Tezu, India",earthquake,7.1,1.7,0.058,29,reviewed,us,us
2018-11-28T02:23:24.910Z,41.3642,143.1793,9,5.4,mww,,19,0.65,0.56,us,us1000hxal,2019-02-09T19:02:10.040Z,"127km SSE of Shizunai, Japan",earthquake,1.4,1.7,0.056,31,reviewed,us,us
2018-11-27T19:34:45.550Z,15.5797,-49.8369,10,5.5,mww,,25,9.726,1.06,us,us1000hx62,2019-02-09T19:02:10.040Z,"North Atlantic Ocean",earthquake,8,1.7,0.049,40,reviewed,us,us
2018-11-27T15:41:20.200Z,-21.3682,171.3341,10,5.7,mww,,100,3.814,0.99,us,us1000hx1t,2019-02-09T19:02:10.040Z,"136km NNW of Ile Hunter, New Caledonia",earthquake,7.9,1.7,0.039,64,reviewed,us,us
2018-11-27T12:03:27.370Z,-0.942,-13.8275,10,5.7,mww,,33,6.964,1.04,us,us1000hwzq,2019-02-09T19:02:10.040Z,"North of Ascension Island",earthquake,8.9,1.7,0.048,42,reviewed,us,us
2018-11-27T09:30:18.810Z,-7.1241,154.9602,10,5.2,mb,,45,4.029,0.76,us,us1000hwz3,2019-02-09T19:02:10.040Z,"106km SSW of Panguna, Papua New Guinea",earthquake,8.7,1.8,0.056,106,reviewed,us,us
2018-11-27T09:22:16.390Z,-7.0814,154.7483,10,5.2,mww,,25,3.854,0.62,us,us1000hwz0,2019-02-09T19:02:10.040Z,"117km SW of Panguna, Papua New Guinea",earthquake,5.5,1.7,0.061,26,reviewed,us,us
2018-11-27T05:37:59.180Z,19.3732,-108.3512,10,5.6,mww,,135,4.54,1.45,us,us1000hwxu,2019-02-09T19:02:10.040Z,"283km ENE of Socorro Island, Mexico",earthquake,9.3,1.8,0.032,95,reviewed,us,us
2018-11-27T05:11:05.630Z,-12.8217,45.2988,10,5,mb,,47,5.998,0.76,us,us1000hwxr,2019-02-09T19:02:10.040Z,"3km SSE of Pamandzi, Mayotte",earthquake,10.4,1.8,0.079,51,reviewed,us,us
2018-11-27T02:45:33.320Z,-17.8924,-178.571,574.21,5.7,mww,,35,3.219,0.96,us,us1000hwwp,2019-02-09T19:02:10.040Z,"272km SE of Lambasa, Fiji",earthquake,9.6,4,0.073,18,reviewed,us,us
2018-11-26T00:24:40.520Z,-53.8525,-134.2271,10,5.3,mb,,38,31.578,0.66,us,us1000hwj9,2019-02-09T19:02:09.040Z,"Pacific-Antarctic Ridge",earthquake,11.5,1.8,0.039,217,reviewed,us,us
2018-11-25T23:57:25.700Z,23.4043,118.5785,16,5.7,mww,,13,1.069,0.87,us,us1000hwix,2019-02-02T20:02:30.040Z,"103km SE of Aozhong, China",earthquake,5.4,1.7,0.061,26,reviewed,us,us
2018-11-25T23:00:46.470Z,34.238,45.6438,10,5,mb,,87,0.879,0.54,us,us1000hwi6,2019-02-02T20:02:30.040Z,"31km SW of Sarpol-e Zahab, Iran",earthquake,5.8,1.8,0.037,228,reviewed,us,us
2018-11-25T22:09:53.650Z,13.054,-81.2056,10,5,mb,,127,0.355,0.69,us,us1000hyc5,2019-02-02T20:02:33.040Z,"38km SSE of Mountain, Colombia",earthquake,2.8,1.9,0.171,11,reviewed,us,us
2018-11-25T20:56:36.490Z,13.1647,-81.046,10,5.7,mww,,30,3.318,1.07,us,us1000hwg8,2019-02-02T20:02:30.040Z,"41km ESE of Mountain, Colombia",earthquake,2.4,1.8,0.057,30,reviewed,us,us
2018-11-25T17:09:36.010Z,34.4157,45.7209,10,5.2,mww,,67,0.699,0.93,us,us1000hwe7,2019-02-02T20:02:30.040Z,"13km WSW of Sarpol-e Zahab, Iran",earthquake,7.4,1.8,0.071,19,reviewed,us,us
2018-11-25T16:37:32.830Z,34.3609,45.7443,18,6.3,mww,,22,0.754,0.86,us,us1000hwdw,2019-02-02T20:02:30.040Z,"15km SW of Sarpol-e Zahab, Iran",earthquake,5.7,1.8,0.059,28,reviewed,us,us
2018-11-25T12:23:33.510Z,44.6546,81.508,10,5,mb,,46,2.178,0.52,us,us1000hwcw,2019-02-02T20:02:30.040Z,"88km NNE of Yining Xian, China",earthquake,5.9,1.3,0.052,120,reviewed,us,us
2018-11-25T09:42:05.400Z,-5.4604,146.7702,231.01,5.3,mww,,60,3.446,0.68,us,us1000hwc9,2019-02-02T20:02:30.040Z,"111km ESE of Madang, Papua New Guinea",earthquake,8.3,5.2,0.066,22,reviewed,us,us
2018-11-25T06:14:31.230Z,-28.9982,-177.321,40,5.6,mww,,62,0.586,0.69,us,us1000hwb5,2019-02-02T20:02:30.040Z,"63km ENE of Raoul Island, New Zealand",earthquake,8.5,1.9,0.058,29,reviewed,us,us
2018-11-25T03:40:50.810Z,13.1817,-81.0931,10,6,mww,,25,0.326,0.94,us,us1000hwaj,2019-02-02T20:02:30.040Z,"36km SE of Mountain, Colombia",earthquake,6.4,1.8,0.045,47,reviewed,us,us
2018-11-24T23:42:39.530Z,-47.9039,165.4217,10,5.8,mww,,55,1.94,0.73,us,us1000hw91,2019-02-02T20:02:29.040Z,"261km SW of Riverton, New Zealand",earthquake,7.5,1.7,0.043,51,reviewed,us,us
2018-11-24T20:41:13.360Z,9.3095,-70.6681,18.92,5.2,mww,,22,0.424,0.78,us,us1000hw7f,2019-02-02T20:02:29.040Z,"7km W of Valera, Venezuela",earthquake,5.5,3.2,0.046,45,reviewed,us,us
2018-11-24T15:42:00.640Z,-21.1184,-175.7911,10,5.6,mww,,62,5.873,1.34,us,us1000hw5j,2019-02-02T20:02:29.040Z,"59km W of Havelu, Tonga",earthquake,11.2,1.8,0.068,21,reviewed,us,us
2018-11-24T13:56:02.140Z,-33.8157,56.1999,10,5.1,mww,,49,11.92,1.05,us,us1000hw4l,2019-02-02T20:02:29.040Z,"Southwest Indian Ridge",earthquake,8.3,1.7,0.068,21,reviewed,us,us
2018-11-24T09:47:08.660Z,-6.6044,150.5886,10,5,mb,,85,2.864,0.68,us,us1000hw32,2019-02-02T20:02:29.040Z,"122km ESE of Kandrian, Papua New Guinea",earthquake,6.8,1.6,0.055,106,reviewed,us,us
2018-11-23T10:51:58.580Z,-56.3023,-26.9882,76,5.6,mww,,46,5.792,0.85,us,us1000hvn9,2019-02-02T20:02:29.040Z,"46km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8.6,1.8,0.066,22,reviewed,us,us
2018-11-22T22:13:52.910Z,-21.0652,-178.5359,532.19,5,mb,,63,4.612,0.93,us,us1000hvka,2019-02-02T20:02:28.040Z,"49km SSE of Ndoi Island, Fiji",earthquake,10.2,5.3,0.028,400,reviewed,us,us
2018-11-22T20:12:46.740Z,-12.6686,167.06,193.92,5,mww,,40,7.683,0.82,us,us1000hvjf,2019-02-02T20:02:28.040Z,"144km NNW of Sola, Vanuatu",earthquake,7.7,4.9,0.073,18,reviewed,us,us
2018-11-22T16:07:05.320Z,-54.2265,-137.5052,10,5.9,mww,,36,27.392,1.2,us,us1000hvfv,2019-02-02T20:02:28.040Z,"Pacific-Antarctic Ridge",earthquake,11.2,1.7,0.059,28,reviewed,us,us
2018-11-21T18:21:44.289Z,59.955,-153.2658,143.3,5.7,ml,,,,0.89,ak,ak20386247,2019-02-02T20:02:25.040Z,"65km SSW of Redoubt Volcano, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-21T04:31:25.030Z,0.4783,126.0017,25.02,5.1,mww,,26,1.395,0.7,us,us1000husj,2019-02-02T20:02:27.040Z,"140km SE of Bitung, Indonesia",earthquake,5.6,2.5,0.071,19,reviewed,us,us
2018-11-20T19:09:48.840Z,30.42,130.0667,123,5.5,mww,,30,2.783,0.87,us,us1000hujf,2019-02-02T20:02:27.040Z,"96km SSW of Makurazaki, Japan",earthquake,6,1.8,0.042,54,reviewed,us,us
2018-11-20T10:21:49.340Z,-6.2871,149.2708,29,5.3,mww,,22,3.554,0.67,us,us1000hudc,2019-02-02T20:02:27.040Z,"31km WSW of Kandrian, Papua New Guinea",earthquake,7.5,1.8,0.063,24,reviewed,us,us
2018-11-20T06:38:06.930Z,-9.8483,-78.5753,57.44,5.4,mww,,66,2.701,1.23,us,us1000hub0,2019-02-02T20:02:27.040Z,"52km WNW of Huarmey, Peru",earthquake,5.1,4,0.055,32,reviewed,us,us
2018-11-20T02:28:57.980Z,2.7018,126.8252,20.31,5.2,mww,,53,1.992,0.79,us,us1000hu94,2019-02-02T20:02:27.040Z,"170km NW of Tobelo, Indonesia",earthquake,6.9,3.8,0.065,23,reviewed,us,us
2018-11-20T00:55:17.650Z,-6.0547,151.3185,10,5.1,mww,,26,2.033,0.69,us,us1000hu8b,2019-02-02T20:02:27.040Z,"141km ESE of Kimbe, Papua New Guinea",earthquake,7.5,1.8,0.093,11,reviewed,us,us
2018-11-20T00:46:28.100Z,-15.2367,-173.4099,10,5.1,mb,,54,4.649,0.65,us,us1000hu88,2019-02-02T20:02:27.040Z,"86km NNE of Hihifo, Tonga",earthquake,10.3,1.8,0.03,368,reviewed,us,us
2018-11-19T13:05:56.210Z,37.282,20.6169,10.58,5.2,mww,,40,1.049,1.08,us,us1000htwc,2019-02-02T20:02:26.040Z,"51km SSW of Lithakia, Greece",earthquake,5.6,3.7,0.056,31,reviewed,us,us
2018-11-19T03:56:15.220Z,-14.9596,168.049,10,5.1,mb,,60,6.615,1.01,us,us1000htsn,2019-02-02T20:02:26.040Z,"107km E of Port-Olry, Vanuatu",earthquake,10.4,1.8,0.071,64,reviewed,us,us
2018-11-18T20:25:46.590Z,-17.8735,-178.9273,540,6.8,mww,,39,2.879,1.3,us,us1000htm5,2019-01-30T18:36:21.040Z,"241km SE of Lambasa, Fiji",earthquake,8.1,1.9,0.038,65,reviewed,us,us
2018-11-18T19:47:42.840Z,-10.5347,163.0936,13.88,5.2,mww,,57,3.284,1.37,us,us1000htln,2019-01-30T18:36:21.040Z,"128km E of Kirakira, Solomon Islands",earthquake,8.3,2.9,0.058,29,reviewed,us,us
2018-11-18T16:04:23.790Z,14.9332,-44.9834,10,5,mb,,97,12.332,0.63,us,us1000htk7,2019-01-30T18:36:22.040Z,"Northern Mid-Atlantic Ridge",earthquake,11.5,1.9,0.034,284,reviewed,us,us
2018-11-17T16:43:14.650Z,-15.7362,-179.9191,10,5.1,mb,,120,2.244,1.37,us,us1000ht8c,2019-01-30T18:36:21.040Z,"106km NE of Lambasa, Fiji",earthquake,9.4,1.8,0.043,176,reviewed,us,us
2018-11-17T14:39:52.300Z,54.456,168.6346,10,5.4,mww,,79,6.096,0.95,us,us1000ht6u,2019-01-30T18:36:21.040Z,"188km ESE of Nikol'skoye, Russia",earthquake,8.2,1.8,0.041,58,reviewed,us,us
2018-11-17T13:17:59.460Z,15.5399,-49.907,10,5.5,mww,,24,9.652,0.75,us,us1000ht5z,2019-01-30T18:36:21.040Z,"North Atlantic Ocean",earthquake,9,1.8,0.048,41,reviewed,us,us
2018-11-16T17:11:13.390Z,-10.6957,163.0676,10,5.2,mww,,52,3.316,0.78,us,us1000hssl,2019-01-30T18:36:21.040Z,"128km ESE of Kirakira, Solomon Islands",earthquake,8.7,1.8,0.056,31,reviewed,us,us
2018-11-16T13:34:11.960Z,-61.9746,-26.5234,10,5.2,mb,,44,9.329,1,us,us1000hsq6,2019-01-30T18:36:20.040Z,"South Sandwich Islands region",earthquake,3.5,1.7,0.066,76,reviewed,us,us
2018-11-16T10:17:03.060Z,-10.5485,163.3382,10,5,mb,,50,3.517,0.67,us,us1000hsnh,2019-01-30T18:36:25.040Z,"155km E of Kirakira, Solomon Islands",earthquake,9.2,1.8,0.045,156,reviewed,us,us
2018-11-16T07:53:01.750Z,-57.5784,-65.8658,10,5.1,mww,,95,2.829,0.74,us,us1000hsll,2019-01-30T18:36:21.040Z,"Drake Passage",earthquake,5.4,1.9,0.071,19,reviewed,us,us
2018-11-16T05:25:24.940Z,-56.7058,-25.4354,10,5.1,mb,,62,6.732,0.59,us,us1000hsjm,2019-01-30T18:36:24.040Z,"108km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8.4,1.7,0.097,36,reviewed,us,us
2018-11-16T05:03:44.960Z,-10.5258,163.3359,10,5,mb,,138,3.508,0.97,us,us1000hsjb,2019-01-30T18:36:20.040Z,"155km E of Kirakira, Solomon Islands",earthquake,10.4,1.9,0.083,46,reviewed,us,us
2018-11-16T04:18:14.530Z,-56.5906,-25.4184,10,5.4,mww,,50,6.709,0.96,us,us1000hsiw,2019-01-30T18:36:21.040Z,"109km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,10.4,1.8,0.083,14,reviewed,us,us
2018-11-16T03:26:55.640Z,-10.5383,163.1676,10,6.2,mww,,25,3.354,1.18,us,us1000hsie,2019-01-30T18:36:21.040Z,"136km E of Kirakira, Solomon Islands",earthquake,8.4,1.8,0.05,39,reviewed,us,us
2018-11-15T23:09:01.060Z,-56.2363,-122.0441,10,6.3,mww,,16,27.209,0.87,us,us1000hsfz,2019-01-30T18:36:21.040Z,"Southern East Pacific Rise",earthquake,10.1,1.7,0.06,27,reviewed,us,us
2018-11-15T20:07:21.430Z,-56.7757,-25.5468,10,5.2,mb,,83,6.694,1.09,us,us1000hvhq,2019-01-30T18:36:21.040Z,"101km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,10.4,1.8,0.083,53,reviewed,us,us
2018-11-15T20:02:22.920Z,-56.7065,-25.546,15,6.4,mww,,26,6.674,0.76,us,us1000hsaf,2019-01-30T18:36:22.040Z,"101km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.2,1.7,0.05,39,reviewed,us,us
2018-11-15T16:49:41.630Z,-56.8145,-25.572,10,5.5,mww,,27,6.692,1.09,us,us1000hs5v,2019-01-30T18:36:21.040Z,"100km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.5,1.7,0.073,18,reviewed,us,us
2018-11-15T04:31:24.890Z,6.19,93.1185,23.21,5.2,mb,,174,3.927,0.5,us,us1000hs1b,2019-01-30T18:36:24.040Z,"197km S of Mohean, India",earthquake,11.4,3.8,0.087,43,reviewed,us,us
